34,NULL,drive_shaft,A,A,NULL,NULL,0,0,NULL,2,0,ใช้ได้,NULL,NULL,NULL
35,NULL,truck_fame,A,A,NULL,NULL,0,0,NULL,2,0,ใช้ได้,NULL,NULL,NULL
36,NULL,air_compressor,A,A,NULL,NULL,0,0,NULL,2,0,ใช้ได้,NULL,NULL,NULL
37,NULL,sand_box,A,A,NULL,NULL,0,0,NULL,2,0,ใช้ได้,NULL,NULL,NULL
38,NULL,diesel_engine,A,A,NULL,NULL,0,0,NULL,2,0,ใช้ได้,NULL,NULL,NULL
39,NULL,main_altermator,A,A,NULL,NULL,0,0,NULL,2,0,ใช้ได้,NULL,NULL,NULL
40,NULL,air_intakes,A,A,NULL,NULL,0,0,NULL,2,0,ใช้ได้,NULL,NULL,NULL
41,NULL,electronic_controls,A,A,NULL,NULL,0,0,NULL,2,0,ใช้ได้,NULL,NULL,NULL
42,NULL,batteries,A,A,NULL,NULL,0,0,NULL,2,0,ใช้ได้,NULL,NULL,NULL
43,NULL,pinion_gear,A,A,NULL,NULL,0,0,NULL,2,0,ใช้ได้,NULL,NULL,NULL
44,NULL,wheel,A,A,NULL,NULL,0,0,NULL,2,0,ใช้ได้,NULL,NULL,NULL
45,NULL,brake_hanger,A,A,NULL,NULL,0,0,NULL,2,0,ใช้ได้,NULL,NULL,NULL
46,NULL,queen_casting,A,A,NULL,NULL,0,0,NULL,2,0,ใช้ได้,NULL,NULL,NULL
47,NULL,axle,A,A,NULL,NULL,0,0,NULL,2,0,ใช้ได้,NULL,NULL,NULL
48,NULL,side_bearer,A,A,NULL,NULL,0,0,NULL,2,0,ใช้ได้,NULL,NULL,NULL
49,NULL,frame,A,A,NULL,NULL,0,0,NULL,2,0,ใช้ได้,NULL,NULL,NULL
50,NULL,bolster,A,A,NULL,NULL,0,0,NULL,2,0,ใช้ได้,NULL,NULL,NULL
51,NULL,coil_spring,A,A,NULL,NULL,0,0,NULL,2,0,ใช้ได้,NULL,NULL,NULL
52,NULL,spring_plank,A,A,NULL,NULL,0,0,NULL,2,0,ใช้ได้,NULL,NULL,NULL
53,NULL,seing_link,A,A,NULL,NULL,0,0,NULL,2,0,ใช้ได้,NULL,NULL,NULL
54,NULL,axle_box,A,A,NULL,NULL,0,0,NULL,2,0,ใช้ได้,NULL,NULL,NULL
55,NULL,horn_cheek,A,A,NULL,NULL,0,0,NULL,2,0,ใช้ได้,NULL,NULL,NULL
56,NULL,brake_ringging,A,A,NULL,NULL,0,0,NULL,2,0,ใช้ได้,NULL,NULL,NULL
57,NULL,brake_block,A,A,NULL,NULL,0,0,NULL,2,0,ใช้ได้,NULL,NULL,NULL
58,NULL,rail,A,A,NULL,NULL,0,0,NULL,2,0,ใช้ได้,NULL,NULL,NULL
59,NULL,radiator,A,A,NULL,NULL,0,0,NULL,3,0,ใช้ได้,NULL,NULL,NULL
60,NULL,radiator_fan,A,A,NULL,NULL,0,0,NULL,3,0,ใช้ได้,NULL,NULL,NULL
61,NULL,turbo_charger,A,A,NULL,NULL,0,0,NULL,3,0,ใช้ได้,NULL,NULL,NULL
62,NULL,gear_box,A,A,NULL,NULL,0,0,NULL,3,0,ใช้ได้,NULL,NULL,NULL
63,NULL,drive_shaft,A,A,NULL,NULL,0,0,NULL,3,0,ใช้ได้,NULL,NULL,NULL
64,NULL,truck_fame,A,A,NULL,NULL,0,0,NULL,3,0,ใช้ได้,NULL,NULL,NULL
65,NULL,air_compressor,A,A,NULL,NULL,0,0,NULL,3,0,ใช้ได้,NULL,NULL,NULL
66,NULL,sand_box,A,A,NULL,NULL,0,0,NULL,3,0,ใช้ได้,NULL,NULL,NULL
67,NULL,diesel_engine,A,A,NULL,NULL,0,0,NULL,3,0,ใช้ได้,NULL,NULL,NULL
68,NULL,main_altermator,A,A,NULL,NULL,0,0,NULL,3,0,ใช้ได้,NULL,NULL,NULL
69,NULL,air_intakes,A,A,NULL,NULL,0,0,NULL,3,0,ใช้ได้,NULL,NULL,NULL
70,NULL,electronic_controls,A,A,NULL,NULL,0,0,NULL,3,0,ใช้ได้,NULL,NULL,NULL
71,NULL,batteries,A,A,NULL,NULL,0,0,NULL,3,0,ใช้ได้,NULL,NULL,NULL
72,NULL,pinion_gear,A,A,NULL,NULL,0,0,NULL,3,0,ใช้ได้,NULL,NULL,NULL
73,NULL,wheel,A,A,NULL,NULL,0,0,NULL,3,0,ใช้ได้,NULL,NULL,NULL
74,NULL,brake_hanger,A,A,NULL,NULL,0,0,NULL,3,0,ใช้ได้,NULL,NULL,NULL
75,NULL,queen_casting,A,A,NULL,NULL,0,0,NULL,3,0,ใช้ได้,NULL,NULL,NULL
76,NULL,axle,A,A,NULL,NULL,0,0,NULL,3,0,ใช้ได้,NULL,NULL,NULL
77,NULL,side_bearer,A,A,NULL,NULL,0,0,NULL,3,0,ใช้ได้,NULL,NULL,NULL
78,NULL,frame,A,A,NULL,NULL,0,0,NULL,3,0,ใช้ได้,NULL,NULL,NULL
79,NULL,bolster,A,A,NULL,NULL,0,0,NULL,3,0,ใช้ได้,NULL,NULL,NULL
80,NULL,coil_spring,A,A,NULL,NULL,0,0,NULL,3,0,ใช้ได้,NULL,NULL,NULL
81,NULL,spring_plank,A,A,NULL,NULL,0,0,NULL,3,0,ใช้ได้,NULL,NULL,NULL
82,NULL,seing_link,A,A,NULL,NULL,0,0,NULL,3,0,ใช้ได้,NULL,NULL,NULL
83,NULL,axle_box,A,A,NULL,NULL,0,0,NULL,3,0,ใช้ได้,NULL,NULL,NULL
84,NULL,horn_cheek,A,A,NULL,NULL,0,0,NULL,3,0,ใช้ได้,NULL,NULL,NULL
85,NULL,brake_ringging,A,A,NULL,NULL,0,0,NULL,3,0,ใช้ได้,NULL,NULL,NULL
86,NULL,brake_block,A,A,NULL,NULL,0,0,NULL,3,0,ใช้ได้,NULL,NULL,NULL
87,NULL,rail,A,A,NULL,NULL,0,0,NULL,3,0,ใช้ได้,NULL,NULL,NULL
88,NULL,radiator,A,A,NULL,NULL,0,0,NULL,4,0,ใช้ได้,NULL,NULL,NULL
89,NULL,radiator_fan,A,A,NULL,NULL,0,0,NULL,4,0,ใช้ได้,NULL,NULL,NULL
90,NULL,turbo_charger,A,A,NULL,NULL,0,0,NULL,4,0,ใช้ได้,NULL,NULL,NULL
91,NULL,gear_box,A,A,NULL,NULL,0,0,NULL,4,0,ใช้ได้,NULL,NULL,NULL
92,NULL,drive_shaft,A,A,NULL,NULL,0,0,NULL,4,0,ใช้ได้,NULL,NULL,NULL
93,NULL,truck_fame,A,A,NULL,NULL,0,0,NULL,4,0,ใช้ได้,NULL,NULL,NULL
94,NULL,air_compressor,A,A,NULL,NULL,0,0,NULL,4,0,ใช้ได้,NULL,NULL,NULL
95,NULL,sand_box,A,A,NULL,NULL,0,0,NULL,4,0,ใช้ได้,NULL,NULL,NULL
96,NULL,diesel_engine,A,A,NULL,NULL,0,0,NULL,4,0,ใช้ได้,NULL,NULL,NULL
97,NULL,main_altermator,A,A,NULL,NULL,0,0,NULL,4,0,ใช้ได้,NULL,NULL,NULL
98,NULL,air_intakes,A,A,NULL,NULL,0,0,NULL,4,0,ใช้ได้,NULL,NULL,NULL
99,NULL,electronic_controls,A,A,NULL,NULL,0,0,NULL,4,0,ใช้ได้,NULL,NULL,NULL
100,NULL,batteries,A,A,NULL,NULL,0,0,NULL,4,0,ใช้ได้,NULL,NULL,NULL
101,NULL,pinion_gear,A,A,NULL,NULL,0,0,NULL,4,0,ใช้ได้,NULL,NULL,NULL
102,NULL,wheel,A,A,NULL,NULL,0,0,NULL,4,0,ใช้ได้,NULL,NULL,NULL
103,NULL,brake_hanger,A,A,NULL,NULL,0,0,NULL,4,0,ใช้ได้,NULL,NULL,NULL
104,NULL,queen_casting,A,A,NULL,NULL,0,0,NULL,4,0,ใช้ได้,NULL,NULL,NULL
105,NULL,axle,A,A,NULL,NULL,0,0,NULL,4,0,ใช้ได้,NULL,NULL,NULL
106,NULL,side_bearer,A,A,NULL,NULL,0,0,NULL,4,0,ใช้ได้,NULL,NULL,NULL
107,NULL,frame,A,A,NULL,NULL,0,0,NULL,4,0,ใช้ได้,NULL,NULL,NULL
108,NULL,bolster,A,A,NULL,NULL,0,0,NULL,4,0,ใช้ได้,NULL,NULL,NULL
109,NULL,coil_spring,A,A,NULL,NULL,0,0,NULL,4,0,ใช้ได้,NULL,NULL,NULL
110,NULL,spring_plank,A,A,NULL,NULL,0,0,NULL,4,0,ใช้ได้,NULL,NULL,NULL
111,NULL,seing_link,A,A,NULL,NULL,0,0,NULL,4,0,ใช้ได้,NULL,NULL,NULL
112,NULL,axle_box,A,A,NULL,NULL,0,0,NULL,4,0,ใช้ได้,NULL,NULL,NULL
113,NULL,horn_cheek,A,A,NULL,NULL,0,0,NULL,4,0,ใช้ได้,NULL,NULL,NULL
114,NULL,brake_ringging,A,A,NULL,NULL,0,0,NULL,4,0,ใช้ได้,NULL,NULL,NULL
115,NULL,brake_block,A,A,NULL,NULL,0,0,NULL,4,0,ใช้ได้,NULL,NULL,NULL
116,NULL,rail,A,A,NULL,NULL,0,0,NULL,4,0,ใช้ได้,NULL,NULL,NULL
117,NULL,radiator,A,A,NULL,NULL,0,0,NULL,5,0,ใช้ได้,NULL,NULL,NULL
118,NULL,radiator_fan,A,A,NULL,NULL,0,0,NULL,5,0,ใช้ได้,NULL,NULL,NULL
119,NULL,turbo_charger,A,A,NULL,NULL,0,0,NULL,5,0,ใช้ได้,NULL,NULL,NULL
120,NULL,gear_box,A,A,NULL,NULL,0,0,NULL,5,0,ใช้ได้,NULL,NULL,NULL
121,NULL,drive_shaft,A,A,NULL,NULL,0,0,NULL,5,0,ใช้ได้,NULL,NULL,NULL
122,NULL,truck_fame,A,A,NULL,NULL,0,0,NULL,5,0,ใช้ได้,NULL,NULL,NULL
123,NULL,air_compressor,A,A,NULL,NULL,0,0,NULL,5,0,ใช้ได้,NULL,NULL,NULL
124,NULL,sand_box,A,A,NULL,NULL,0,0,NULL,5,0,ใช้ได้,NULL,NULL,NULL
125,NULL,diesel_engine,A,A,NULL,NULL,0,0,NULL,5,0,ใช้ได้,NULL,NULL,NULL
126,NULL,main_altermator,A,A,NULL,NULL,0,0,NULL,5,0,ใช้ได้,NULL,NULL,NULL
127,NULL,air_intakes,A,A,NULL,NULL,0,0,NULL,5,0,ใช้ได้,NULL,NULL,NULL
128,NULL,electronic_controls,A,A,NULL,NULL,0,0,NULL,5,0,ใช้ได้,NULL,NULL,NULL
129,NULL,batteries,A,A,NULL,NULL,0,0,NULL,5,0,ใช้ได้,NULL,NULL,NULL
130,NULL,pinion_gear,A,A,NULL,NULL,0,0,NULL,5,0,ใช้ได้,NULL,NULL,NULL
131,NULL,wheel,A,A,NULL,NULL,0,0,NULL,5,0,ใช้ได้,NULL,NULL,NULL
132,NULL,brake_hanger,A,A,NULL,NULL,0,0,NULL,5,0,ใช้ได้,NULL,NULL,NULL
133,NULL,queen_casting,A,A,NULL,NULL,0,0,NULL,5,0,ใช้ได้,NULL,NULL,NULL
134,NULL,axle,A,A,NULL,NULL,0,0,NULL,5,0,ใช้ได้,NULL,NULL,NULL
135,NULL,side_bearer,A,A,NULL,NULL,0,0,NULL,5,0,ใช้ได้,NULL,NULL,NULL
136,NULL,frame,A,A,NULL,NULL,0,0,NULL,5,0,ใช้ได้,NULL,NULL,NULL
137,NULL,bolster,A,A,NULL,NULL,0,0,NULL,5,0,ใช้ได้,NULL,NULL,NULL
138,NULL,coil_spring,A,A,NULL,NULL,0,0,NULL,5,0,ใช้ได้,NULL,NULL,NULL
139,NULL,spring_plank,A,A,NULL,NULL,0,0,NULL,5,0,ใช้ได้,NULL,NULL,NULL
140,NULL,seing_link,A,A,NULL,NULL,0,0,NULL,5,0,ใช้ได้,NULL,NULL,NULL
141,NULL,axle_box,A,A,NULL,NULL,0,0,NULL,5,0,ใช้ได้,NULL,NULL,NULL
142,NULL,horn_cheek,A,A,NULL,NULL,0,0,NULL,5,0,ใช้ได้,NULL,NULL,NULL
143,NULL,brake_ringging,A,A,NULL,NULL,0,0,NULL,5,0,ใช้ได้,NULL,NULL,NULL
144,NULL,brake_block,A,A,NULL,NULL,0,0,NULL,5,0,ใช้ได้,NULL,NULL,NULL
145,NULL,rail,A,A,NULL,NULL,0,0,NULL,5,0,ใช้ได้,NULL,NULL,NULL
146,NULL,radiator,A,A,NULL,NULL,0,0,NULL,6,0,ใช้ได้,NULL,NULL,NULL
147,NULL,radiator_fan,A,A,NULL,NULL,0,0,NULL,6,0,ใช้ได้,NULL,NULL,NULL
148,NULL,turbo_charger,A,A,NULL,NULL,0,0,NULL,6,0,ใช้ได้,NULL,NULL,NULL
149,NULL,gear_box,A,A,NULL,NULL,0,0,NULL,6,0,ใช้ได้,NULL,NULL,NULL
150,NULL,drive_shaft,A,A,NULL,NULL,0,0,NULL,6,0,ใช้ได้,NULL,NULL,NULL
151,NULL,truck_fame,A,A,NULL,NULL,0,0,NULL,6,0,ใช้ได้,NULL,NULL,NULL
152,NULL,air_compressor,A,A,NULL,NULL,0,0,NULL,6,0,ใช้ได้,NULL,NULL,NULL
153,NULL,sand_box,A,A,NULL,NULL,0,0,NULL,6,0,ใช้ได้,NULL,NULL,NULL
154,NULL,diesel_engine,A,A,NULL,NULL,0,0,NULL,6,0,ใช้ได้,NULL,NULL,NULL
155,NULL,main_altermator,A,A,NULL,NULL,0,0,NULL,6,0,ใช้ได้,NULL,NULL,NULL
156,NULL,air_intakes,A,A,NULL,NULL,0,0,NULL,6,0,ใช้ได้,NULL,NULL,NULL
157,NULL,electronic_controls,A,A,NULL,NULL,0,0,NULL,6,0,ใช้ได้,NULL,NULL,NULL
158,NULL,batteries,A,A,NULL,NULL,0,0,NULL,6,0,ใช้ได้,NULL,NULL,NULL
159,NULL,pinion_gear,A,A,NULL,NULL,0,0,NULL,6,0,ใช้ได้,NULL,NULL,NULL
160,NULL,wheel,A,A,NULL,NULL,0,0,NULL,6,0,ใช้ได้,NULL,NULL,NULL
161,NULL,brake_hanger,A,A,NULL,NULL,0,0,NULL,6,0,ใช้ได้,NULL,NULL,NULL
162,NULL,queen_casting,A,A,NULL,NULL,0,0,NULL,6,0,ใช้ได้,NULL,NULL,NULL
163,NULL,axle,A,A,NULL,NULL,0,0,NULL,6,0,ใช้ได้,NULL,NULL,NULL
164,NULL,side_bearer,A,A,NULL,NULL,0,0,NULL,6,0,ใช้ได้,NULL,NULL,NULL
165,NULL,frame,A,A,NULL,NULL,0,0,NULL,6,0,ใช้ได้,NULL,NULL,NULL
166,NULL,bolster,A,A,NULL,NULL,0,0,NULL,6,0,ใช้ได้,NULL,NULL,NULL
167,NULL,coil_spring,A,A,NULL,NULL,0,0,NULL,6,0,ใช้ได้,NULL,NULL,NULL
168,NULL,spring_plank,A,A,NULL,NULL,0,0,NULL,6,0,ใช้ได้,NULL,NULL,NULL
169,NULL,seing_link,A,A,NULL,NULL,0,0,NULL,6,0,ใช้ได้,NULL,NULL,NULL
170,NULL,axle_box,A,A,NULL,NULL,0,0,NULL,6,0,ใช้ได้,NULL,NULL,NULL
171,NULL,horn_cheek,A,A,NULL,NULL,0,0,NULL,6,0,ใช้ได้,NULL,NULL,NULL
172,NULL,brake_ringging,A,A,NULL,NULL,0,0,NULL,6,0,ใช้ได้,NULL,NULL,NULL
173,NULL,brake_block,A,A,NULL,NULL,0,0,NULL,6,0,ใช้ได้,NULL,NULL,NULL
174,NULL,rail,A,A,NULL,NULL,0,0,NULL,6,0,ใช้ได้,NULL,NULL,NULL
175,NULL,radiator,A,A,NULL,NULL,0,0,NULL,7,0,ใช้ได้,NULL,NULL,NULL
176,NULL,radiator_fan,A,A,NULL,NULL,0,0,NULL,7,0,ใช้ได้,NULL,NULL,NULL
177,NULL,turbo_charger,A,A,NULL,NULL,0,0,NULL,7,0,ใช้ได้,NULL,NULL,NULL
178,NULL,gear_box,A,A,NULL,NULL,0,0,NULL,7,0,ใช้ได้,NULL,NULL,NULL
179,NULL,drive_shaft,A,A,NULL,NULL,0,0,NULL,7,0,ใช้ได้,NULL,NULL,NULL
180,NULL,truck_fame,A,A,NULL,NULL,0,0,NULL,7,0,ใช้ได้,NULL,NULL,NULL
181,NULL,air_compressor,A,A,NULL,NULL,0,0,NULL,7,0,ใช้ได้,NULL,NULL,NULL
182,NULL,sand_box,A,A,NULL,NULL,0,0,NULL,7,0,ใช้ได้,NULL,NULL,NULL
183,NULL,diesel_engine,A,A,NULL,NULL,0,0,NULL,7,0,ใช้ได้,NULL,NULL,NULL
184,NULL,main_altermator,A,A,NULL,NULL,0,0,NULL,7,0,ใช้ได้,NULL,NULL,NULL
185,NULL,air_intakes,A,A,NULL,NULL,0,0,NULL,7,0,ใช้ได้,NULL,NULL,NULL
186,NULL,electronic_controls,A,A,NULL,NULL,0,0,NULL,7,0,ใช้ได้,NULL,NULL,NULL
187,NULL,batteries,A,A,NULL,NULL,0,0,NULL,7,0,ใช้ได้,NULL,NULL,NULL
188,NULL,pinion_gear,A,A,NULL,NULL,0,0,NULL,7,0,ใช้ได้,NULL,NULL,NULL
189,NULL,wheel,A,A,NULL,NULL,0,0,NULL,7,0,ใช้ได้,NULL,NULL,NULL
190,NULL,brake_hanger,A,A,NULL,NULL,0,0,NULL,7,0,ใช้ได้,NULL,NULL,NULL
191,NULL,queen_casting,A,A,NULL,NULL,0,0,NULL,7,0,ใช้ได้,NULL,NULL,NULL
192,NULL,axle,A,A,NULL,NULL,0,0,NULL,7,0,ใช้ได้,NULL,NULL,NULL
193,NULL,side_bearer,A,A,NULL,NULL,0,0,NULL,7,0,ใช้ได้,NULL,NULL,NULL
194,NULL,frame,A,A,NULL,NULL,0,0,NULL,7,0,ใช้ได้,NULL,NULL,NULL
195,NULL,bolster,A,A,NULL,NULL,0,0,NULL,7,0,ใช้ได้,NULL,NULL,NULL
196,NULL,coil_spring,A,A,NULL,NULL,0,0,NULL,7,0,ใช้ได้,NULL,NULL,NULL
197,NULL,spring_plank,A,A,NULL,NULL,0,0,NULL,7,0,ใช้ได้,NULL,NULL,NULL
198,NULL,seing_link,A,A,NULL,NULL,0,0,NULL,7,0,ใช้ได้,NULL,NULL,NULL
199,NULL,axle_box,A,A,NULL,NULL,0,0,NULL,7,0,ใช้ได้,NULL,NULL,NULL
200,NULL,horn_cheek,A,A,NULL,NULL,0,0,NULL,7,0,ใช้ได้,NULL,NULL,NULL
201,NULL,brake_ringging,A,A,NULL,NULL,0,0,NULL,7,0,ใช้ได้,NULL,NULL,NULL
202,NULL,brake_block,A,A,NULL,NULL,0,0,NULL,7,0,ใช้ได้,NULL,NULL,NULL
203,NULL,rail,A,A,NULL,NULL,0,0,NULL,7,0,ใช้ได้,NULL,NULL,NULL
204,NULL,radiator,A,A,NULL,NULL,0,0,NULL,8,0,ใช้ได้,NULL,NULL,NULL
205,NULL,radiator_fan,A,A,NULL,NULL,0,0,NULL,8,0,ใช้ได้,NULL,NULL,NULL
206,NULL,turbo_charger,A,A,NULL,NULL,0,0,NULL,8,0,ใช้ได้,NULL,NULL,NULL
207,NULL,gear_box,A,A,NULL,NULL,0,0,NULL,8,0,ใช้ได้,NULL,NULL,NULL
208,NULL,drive_shaft,A,A,NULL,NULL,0,0,NULL,8,0,ใช้ได้,NULL,NULL,NULL
209,NULL,truck_fame,A,A,NULL,NULL,0,0,NULL,8,0,ใช้ได้,NULL,NULL,NULL
210,NULL,air_compressor,A,A,NULL,NULL,0,0,NULL,8,0,ใช้ได้,NULL,NULL,NULL
211,NULL,sand_box,A,A,NULL,NULL,0,0,NULL,8,0,ใช้ได้,NULL,NULL,NULL
212,NULL,diesel_engine,A,A,NULL,NULL,0,0,NULL,8,0,ใช้ได้,NULL,NULL,NULL
213,NULL,main_altermator,A,A,NULL,NULL,0,0,NULL,8,0,ใช้ได้,NULL,NULL,NULL
214,NULL,air_intakes,A,A,NULL,NULL,0,0,NULL,8,0,ใช้ได้,NULL,NULL,NULL
215,NULL,electronic_controls,A,A,NULL,NULL,0,0,NULL,8,0,ใช้ได้,NULL,NULL,NULL
216,NULL,batteries,A,A,NULL,NULL,0,0,NULL,8,0,ใช้ได้,NULL,NULL,NULL
217,NULL,pinion_gear,A,A,NULL,NULL,0,0,NULL,8,0,ใช้ได้,NULL,NULL,NULL
218,NULL,wheel,A,A,NULL,NULL,0,0,NULL,8,0,ใช้ได้,NULL,NULL,NULL
219,NULL,brake_hanger,A,A,NULL,NULL,0,0,NULL,8,0,ใช้ได้,NULL,NULL,NULL
220,NULL,queen_casting,A,A,NULL,NULL,0,0,NULL,8,0,ใช้ได้,NULL,NULL,NULL
221,NULL,axle,A,A,NULL,NULL,0,0,NULL,8,0,ใช้ได้,NULL,NULL,NULL
222,NULL,side_bearer,A,A,NULL,NULL,0,0,NULL,8,0,ใช้ได้,NULL,NULL,NULL
223,NULL,frame,A,A,NULL,NULL,0,0,NULL,8,0,ใช้ได้,NULL,NULL,NULL
224,NULL,bolster,A,A,NULL,NULL,0,0,NULL,8,0,ใช้ได้,NULL,NULL,NULL
225,NULL,coil_spring,A,A,NULL,NULL,0,0,NULL,8,0,ใช้ได้,NULL,NULL,NULL
226,NULL,spring_plank,A,A,NULL,NULL,0,0,NULL,8,0,ใช้ได้,NULL,NULL,NULL
227,NULL,seing_link,A,A,NULL,NULL,0,0,NULL,8,0,ใช้ได้,NULL,NULL,NULL
228,NULL,axle_box,A,A,NULL,NULL,0,0,NULL,8,0,ใช้ได้,NULL,NULL,NULL
229,NULL,horn_cheek,A,A,NULL,NULL,0,0,NULL,8,0,ใช้ได้,NULL,NULL,NULL
230,NULL,brake_ringging,A,A,NULL,NULL,0,0,NULL,8,0,ใช้ได้,NULL,NULL,NULL
231,NULL,brake_block,A,A,NULL,NULL,0,0,NULL,8,0,ใช้ได้,NULL,NULL,NULL
232,NULL,rail,A,A,NULL,NULL,0,0,NULL,8,0,ใช้ได้,NULL,NULL,NULL
233,NULL,radiator,A,A,NULL,NULL,0,0,NULL,9,0,ใช้ได้,NULL,NULL,NULL
234,NULL,radiator_fan,A,A,NULL,NULL,0,0,NULL,9,0,ใช้ได้,NULL,NULL,NULL
235,NULL,turbo_charger,A,A,NULL,NULL,0,0,NULL,9,0,ใช้ได้,NULL,NULL,NULL
236,NULL,gear_box,A,A,NULL,NULL,0,0,NULL,9,0,ใช้ได้,NULL,NULL,NULL
237,NULL,drive_shaft,A,A,NULL,NULL,0,0,NULL,9,0,ใช้ได้,NULL,NULL,NULL
238,NULL,truck_fame,A,A,NULL,NULL,0,0,NULL,9,0,ใช้ได้,NULL,NULL,NULL
239,NULL,air_compressor,A,A,NULL,NULL,0,0,NULL,9,0,ใช้ได้,NULL,NULL,NULL
240,NULL,sand_box,A,A,NULL,NULL,0,0,NULL,9,0,ใช้ได้,NULL,NULL,NULL
241,NULL,diesel_engine,A,A,NULL,NULL,0,0,NULL,9,0,ใช้ได้,NULL,NULL,NULL
242,NULL,main_altermator,A,A,NULL,NULL,0,0,NULL,9,0,ใช้ได้,NULL,NULL,NULL
243,NULL,air_intakes,A,A,NULL,NULL,0,0,NULL,9,0,ใช้ได้,NULL,NULL,NULL
244,NULL,electronic_controls,A,A,NULL,NULL,0,0,NULL,9,0,ใช้ได้,NULL,NULL,NULL
245,NULL,batteries,A,A,NULL,NULL,0,0,NULL,9,0,ใช้ได้,NULL,NULL,NULL
246,NULL,pinion_gear,A,A,NULL,NULL,0,0,NULL,9,0,ใช้ได้,NULL,NULL,NULL
247,NULL,wheel,A,A,NULL,NULL,0,0,NULL,9,0,ใช้ได้,NULL,NULL,NULL
248,NULL,brake_hanger,A,A,NULL,NULL,0,0,NULL,9,0,ใช้ได้,NULL,NULL,NULL
249,NULL,queen_casting,A,A,NULL,NULL,0,0,NULL,9,0,ใช้ได้,NULL,NULL,NULL
250,NULL,axle,A,A,NULL,NULL,0,0,NULL,9,0,ใช้ได้,NULL,NULL,NULL
251,NULL,side_bearer,A,A,NULL,NULL,0,0,NULL,9,0,ใช้ได้,NULL,NULL,NULL
